Município,Total,Única,Proporção casais sem filhos,Nível,Código,Índice de envelhecimento,Renda média 60+,nome,UF
barreirinha,1608.0,865.0,0.5379353233830846,MU,1300508,22.0,1695.9450000000002,barreirinha,13.0
barreirinha,1608.0,865.0,0.5379353233830846,MU,1300508,109.22,1695.9450000000002,barreirinha,13.0
benjamin constant,1892.0,915.0,0.483615221987315,MU,1300607,13.98,1367.885,benjamin constant,13.0
benjamin constant,1892.0,915.0,0.483615221987315,MU,1300607,21.0,1367.885,benjamin constant,13.0
benjamin constant,1892.0,915.0,0.483615221987315,MU,1300607,102.71,1367.885,benjamin constant,13.0
beruri,1096.0,563.0,0.5136861313868614,MU,1300631,13.3,867.175,beruri,13.0
beruri,1096.0,563.0,0.5136861313868614,MU,1300631,21.0,867.175,beruri,13.0
beruri,1096.0,563.0,0.5136861313868614,MU,1300631,108.77,867.175,beruri,13.0
boa vista do ramos,1158.0,383.0,0.3307426597582037,MU,1300680,22.27,891.1600000000001,boa vista do ramos,13.0
boa vista do ramos,1158.0,383.0,0.3307426597582037,MU,1300680,24.0,891.1600000000001,boa vista do ramos,13.0
boa vista do ramos,1158.0,383.0,0.3307426597582037,MU,1300680,110.79,891.1600000000001,boa vista do ramos,13.0
boca do acre,3043.0,1874.0,0.6158396319421623,MU,1300706,24.54,1388.8,boca do acre,13.0
boca do acre,3043.0,1874.0,0.6158396319421623,MU,1300706,27.0,1388.8,boca do acre,13.0
boca do acre,3043.0,1874.0,0.6158396319421623,MU,1300706,107.84,1388.8,boca do acre,13.0
borba,2161.0,1144.0,0.5293845441925035,MU,1300805,19.01,1521.9699999999998,borba,13.0
borba,2161.0,1144.0,0.5293845441925035,MU,1300805,23.0,1521.9699999999998,borba,13.0
borba,2161.0,1144.0,0.5293845441925035,MU,1300805,110.53,1521.9699999999998,borba,13.0
caapiranga,800.0,354.0,0.4425,MU,1300839,17.22,1381.315,caapiranga,13.0
caapiranga,800.0,354.0,0.4425,MU,1300839,24.0,1381.315,caapiranga,13.0
caapiranga,800.0,354.0,0.4425,MU,1300839,108.4,1381.315,caapiranga,13.0
canutama,1499.0,876.0,0.5843895930620414,MU,1300904,22.01,1318.37,canutama,13.0
canutama,1499.0,876.0,0.5843895930620414,MU,1300904,27.0,1318.37,canutama,13.0
canutama,1499.0,876.0,0.5843895930620414,MU,1300904,115.33,1318.37,canutama,13.0
carauari,1770.0,1015.0,0.5734463276836158,MU,1301001,16.33,1675.3249999999998,carauari,13.0
carauari,1770.0,1015.0,0.5734463276836158,MU,1301001,23.0,1675.3249999999998,carauari,13.0
carauari,1770.0,1015.0,0.5734463276836158,MU,1301001,105.31,1675.3249999999998,carauari,13.0
careiro,3026.0,2242.0,0.7409120951751487,MU,1301100,28.16,1737.89,careiro,13.0
careiro,3026.0,2242.0,0.7409120951751487,MU,1301100,27.0,1737.89,careiro,13.0
careiro,3026.0,2242.0,0.7409120951751487,MU,1301100,108.17,1737.89,careiro,13.0
careiro da várzea,1887.0,1404.0,0.7440381558028617,MU,1301159,28.67,1141.95,careiro da várzea,13.0
careiro da várzea,1887.0,1404.0,0.7440381558028617,MU,1301159,28.0,1141.95,careiro da várzea,13.0
careiro da várzea,1887.0,1404.0,0.7440381558028617,MU,1301159,110.16,1141.95,careiro da várzea,13.0
coari,4902.0,2393.0,0.4881680946552427,MU,1301209,17.33,1351.47,coari,13.0
coari,4902.0,2393.0,0.4881680946552427,MU,1301209,24.0,1351.47,coari,13.0
coari,4902.0,2393.0,0.4881680946552427,MU,1301209,103.31,1351.47,coari,13.0
codajás,1610.0,731.0,0.4540372670807453,MU,1301308,17.77,1056.0,codajás,13.0
codajás,1610.0,731.0,0.4540372670807453,MU,1301308,24.0,1056.0,codajás,13.0
codajás,1610.0,731.0,0.4540372670807453,MU,1301308,107.85,1056.0,codajás,13.0
eirunepé,2066.0,1137.0,0.5503388189738625,MU,1301407,16.01,1514.785,eirunepé,13.0
eirunepé,2066.0,1137.0,0.5503388189738625,MU,1301407,22.0,1514.785,eirunepé,13.0
eirunepé,2066.0,1137.0,0.5503388189738625,MU,1301407,102.89,1514.785,eirunepé,13.0
envira,1110.0,639.0,0.5756756756756757,MU,1301506,13.48,1130.335,envira,13.0
envira,1110.0,639.0,0.5756756756756757,MU,1301506,23.0,1130.335,envira,13.0
envira,1110.0,639.0,0.5756756756756757,MU,1301506,104.72,1130.335,envira,13.0
fonte boa,1560.0,566.0,0.3628205128205128,MU,1301605,14.88,1203.12,fonte boa,13.0
fonte boa,1560.0,566.0,0.3628205128205128,MU,1301605,22.0,1203.12,fonte boa,13.0
fonte boa,1560.0,566.0,0.3628205128205128,MU,1301605,106.67,1203.12,fonte boa,13.0
guajará,946.0,580.0,0.6131078224101479,MU,1301654,15.99,1344.21,guajará,13.0
guajará,946.0,580.0,0.6131078224101479,MU,1301654,23.0,1344.21,guajará,13.0
guajará,946.0,580.0,0.6131078224101479,MU,1301654,106.04,1344.21,guajará,13.0
humaitá,4136.0,2252.0,0.5444874274661509,MU,1301704,20.23,1804.985,humaitá,43.0
humaitá,4136.0,2252.0,0.5444874274661509,MU,1301704,20.23,1804.985,humaitá,13.0
humaitá,4136.0,2252.0,0.5444874274661509,MU,1301704,26.0,1804.985,humaitá,43.0
humaitá,4136.0,2252.0,0.5444874274661509,MU,1301704,26.0,1804.985,humaitá,13.0
humaitá,4136.0,2252.0,0.5444874274661509,MU,1301704,105.42,1804.985,humaitá,43.0
humaitá,4136.0,2252.0,0.5444874274661509,MU,1301704,105.42,1804.985,humaitá,13.0
ipixuna,973.0,357.0,0.3669064748201439,MU,1301803,9.79,1582.895,ipixuna,13.0
ipixuna,973.0,357.0,0.3669064748201439,MU,1301803,21.0,1582.895,ipixuna,13.0
ipixuna,973.0,357.0,0.3669064748201439,MU,1301803,104.16,1582.895,ipixuna,13.0
iranduba,5456.0,3904.0,0.7155425219941349,MU,1301852,23.9,1650.0100000000002,iranduba,13.0
iranduba,5456.0,3904.0,0.7155425219941349,MU,1301852,28.0,1650.0100000000002,iranduba,13.0
iranduba,5456.0,3904.0,0.7155425219941349,MU,1301852,105.25,1650.0100000000002,iranduba,13.0
itacoatiara,8377.0,4975.0,0.5938880267398831,MU,1301902,22.52,1918.165,itacoatiara,13.0
itacoatiara,8377.0,4975.0,0.5938880267398831,MU,1301902,26.0,1918.165,itacoatiara,13.0
itacoatiara,8377.0,4975.0,0.5938880267398831,MU,1301902,104.21,1918.165,itacoatiara,13.0
itamarati,569.0,278.0,0.4885764499121265,MU,1301951,10.81,1389.54,itamarati,13.0
itamarati,569.0,278.0,0.4885764499121265,MU,1301951,20.0,1389.54,itamarati,13.0
itamarati,569.0,278.0,0.4885764499121265,MU,1301951,107.06,1389.54,itamarati,13.0
itapiranga,733.0,427.0,0.582537517053206,MU,1302009,21.38,1390.09,itapiranga,13.0
itapiranga,733.0,427.0,0.582537517053206,MU,1302009,21.38,1390.09,itapiranga,42.0
itapiranga,733.0,427.0,0.582537517053206,MU,1302009,26.0,1390.09,itapiranga,13.0
itapiranga,733.0,427.0,0.582537517053206,MU,1302009,26.0,1390.09,itapiranga,42.0
itapiranga,733.0,427.0,0.582537517053206,MU,1302009,105.71,1390.09,itapiranga,13.0
itapiranga,733.0,427.0,0.582537517053206,MU,1302009,105.71,1390.09,itapiranga,42.0
japurá,411.0,146.0,0.3552311435523114,MU,1302108,8.93,2966.8,japurá,41.0
japurá,411.0,146.0,0.3552311435523114,MU,1302108,8.93,2966.8,japurá,13.0
japurá,411.0,146.0,0.3552311435523114,MU,1302108,20.0,2966.8,japurá,41.0
japurá,411.0,146.0,0.3552311435523114,MU,1302108,20.0,2966.8,japurá,13.0
japurá,411.0,146.0,0.3552311435523114,MU,1302108,112.37,2966.8,japurá,41.0
japurá,411.0,146.0,0.3552311435523114,MU,1302108,112.37,2966.8,japurá,13.0
juruá,725.0,359.0,0.4951724137931034,MU,1302207,13.81,1671.73,juruá,13.0
juruá,725.0,359.0,0.4951724137931034,MU,1302207,22.0,1671.73,juruá,13.0
juruá,725.0,359.0,0.4951724137931034,MU,1302207,107.74,1671.73,juruá,13.0
jutaí,1024.0,336.0,0.328125,MU,1302306,9.52,1410.775,jutaí,13.0
jutaí,1024.0,336.0,0.328125,MU,1302306,19.0,1410.775,jutaí,13.0
jutaí,1024.0,336.0,0.328125,MU,1302306,106.14,1410.775,jutaí,13.0
lábrea,3109.0,1571.0,0.5053071727243487,MU,1302405,16.86,1784.64,lábrea,13.0
lábrea,3109.0,1571.0,0.5053071727243487,MU,1302405,24.0,1784.64,lábrea,13.0
lábrea,3109.0,1571.0,0.5053071727243487,MU,1302405,109.01,1784.64,lábrea,13.0
manacapuru,7733.0,4552.0,0.5886460623302728,MU,1302504,21.1,1313.74,manacapuru,13.0
manacapuru,7733.0,4552.0,0.5886460623302728,MU,1302504,25.0,1313.74,manacapuru,13.0
manacapuru,7733.0,4552.0,0.5886460623302728,MU,1302504,104.15,1313.74,manacapuru,13.0
manaquiri,1431.0,1122.0,0.7840670859538784,MU,1302553,25.31,946.03,manaquiri,13.0
manaquiri,1431.0,1122.0,0.7840670859538784,MU,1302553,27.0,946.03,manaquiri,13.0
manaquiri,1431.0,1122.0,0.7840670859538784,MU,1302553,108.11,946.03,manaquiri,13.0
manaus,198809.0,136347.0,0.6858190524573837,MU,1302603,26.41,3427.945,manaus,13.0
manaus,198809.0,136347.0,0.6858190524573837,MU,1302603,30.0,3427.945,manaus,13.0
manaus,198809.0,136347.0,0.6858190524573837,MU,1302603,93.8,3427.945,manaus,13.0
manicoré,3319.0,1500.0,0.4519433564326604,MU,1302702,19.04,2515.4,manicoré,13.0
manicoré,3319.0,1500.0,0.4519433564326604,MU,1302702,24.0,2515.4,manicoré,13.0
manicoré,3319.0,1500.0,0.4519433564326604,MU,1302702,104.81,2515.4,manicoré,13.0
maraã,708.0,253.0,0.3573446327683616,MU,1302801,9.3,1367.76,maraã,13.0
maraã,708.0,253.0,0.3573446327683616,MU,1302801,20.0,1367.76,maraã,13.0
maraã,708.0,253.0,0.3573446327683616,MU,1302801,109.71,1367.76,maraã,13.0
maués,3780.0,1757.0,0.4648148148148148,MU,1302900,17.25,1449.02,maués,13.0
maués,3780.0,1757.0,0.4648148148148148,MU,1302900,22.0,1449.02,maués,13.0
maués,3780.0,1757.0,0.4648148148148148,MU,1302900,109.88,1449.02,maués,13.0
nhamundá,1404.0,742.0,0.5284900284900285,MU,1303007,22.28,1264.85,nhamundá,13.0
nhamundá,1404.0,742.0,0.5284900284900285,MU,1303007,26.0,1264.85,nhamundá,13.0
nhamundá,1404.0,742.0,0.5284900284900285,MU,1303007,106.4,1264.85,nhamundá,13.0
nova olinda do norte,1445.0,809.0,0.5598615916955018,MU,1303106,17.52,1565.945,nova olinda do norte,13.0
nova olinda do norte,1445.0,809.0,0.5598615916955018,MU,1303106,23.0,1565.945,nova olinda do norte,13.0
nova olinda do norte,1445.0,809.0,0.5598615916955018,MU,1303106,107.82,1565.945,nova olinda do norte,13.0
novo airão,1407.0,797.0,0.566453447050462,MU,1303205,19.93,2174.0950000000003,novo airão,13.0
novo airão,1407.0,797.0,0.566453447050462,MU,1303205,25.0,2174.0950000000003,novo airão,13.0
novo airão,1407.0,797.0,0.566453447050462,MU,1303205,104.34,2174.0950000000003,novo airão,13.0
novo aripuanã,1782.0,567.0,0.3181818181818182,MU,1303304,20.13,1669.89,novo aripuanã,13.0
novo aripuanã,1782.0,567.0,0.3181818181818182,MU,1303304,24.0,1669.89,novo aripuanã,13.0
novo aripuanã,1782.0,567.0,0.3181818181818182,MU,1303304,108.33,1669.89,novo aripuanã,13.0
parintins,7097.0,3738.0,0.5267014231365366,MU,1303403,23.91,2167.005,parintins,13.0
parintins,7097.0,3738.0,0.5267014231365366,MU,1303403,25.0,2167.005,parintins,13.0
parintins,7097.0,3738.0,0.5267014231365366,MU,1303403,102.22,2167.005,parintins,13.0
pauini,1083.0,439.0,0.4053554939981533,MU,1303502,13.28,2075.94,pauini,13.0
pauini,1083.0,439.0,0.4053554939981533,MU,1303502,22.0,2075.94,pauini,13.0
pauini,1083.0,439.0,0.4053554939981533,MU,1303502,113.29,2075.94,pauini,13.0
presidente figueiredo,2838.0,2211.0,0.7790697674418605,MU,1303536,22.5,2098.375,presidente figueiredo,13.0
presidente figueiredo,2838.0,2211.0,0.7790697674418605,MU,1303536,27.0,2098.375,presidente figueiredo,13.0
presidente figueiredo,2838.0,2211.0,0.7790697674418605,MU,1303536,102.71,2098.375,presidente figueiredo,13.0
rio preto da eva,2278.0,1723.0,0.7563652326602283,MU,1303569,25.4,1231.955,rio preto da eva,13.0
rio preto da eva,2278.0,1723.0,0.7563652326602283,MU,1303569,28.0,1231.955,rio preto da eva,13.0
rio preto da eva,2278.0,1723.0,0.7563652326602283,MU,1303569,106.46,1231.955,rio preto da eva,13.0
santa isabel do rio negro,510.0,196.0,0.3843137254901961,MU,1303601,13.91,1527.995,santa isabel do rio negro,13.0
santa isabel do rio negro,510.0,196.0,0.3843137254901961,MU,1303601,21.0,1527.995,santa isabel do rio negro,13.0
santa isabel do rio negro,510.0,196.0,0.3843137254901961,MU,1303601,105.99,1527.995,santa isabel do rio negro,13.0
santo antônio do içá,1168.0,371.0,0.3176369863013699,MU,1303700,11.35,1697.46,santo antônio do içá,13.0
santo antônio do içá,1168.0,371.0,0.3176369863013699,MU,1303700,20.0,1697.46,santo antônio do içá,13.0
santo antônio do içá,1168.0,371.0,0.3176369863013699,MU,1303700,104.07,1697.46,santo antônio do içá,13.0
são gabriel da cachoeira,1750.0,835.0,0.4771428571428571,MU,1303809,16.1,1900.38,são gabriel da cachoeira,13.0
são gabriel da cachoeira,1750.0,835.0,0.4771428571428571,MU,1303809,22.0,1900.38,são gabriel da cachoeira,13.0
são gabriel da cachoeira,1750.0,835.0,0.4771428571428571,MU,1303809,104.23,1900.38,são gabriel da cachoeira,13.0
são paulo de olivença,1126.0,484.0,0.4298401420959147,MU,1303908,11.12,1294.56,são paulo de olivença,13.0
são paulo de olivença,1126.0,484.0,0.4298401420959147,MU,1303908,19.0,1294.56,são paulo de olivença,13.0
são paulo de olivença,1126.0,484.0,0.4298401420959147,MU,1303908,105.88,1294.56,são paulo de olivença,13.0
são sebastião do uatumã,838.0,440.0,0.5250596658711217,MU,1303957,17.82,2041.99,são sebastião do uatumã,13.0
são sebastião do uatumã,838.0,440.0,0.5250596658711217,MU,1303957,24.0,2041.99,são sebastião do uatumã,13.0
são sebastião do uatumã,838.0,440.0,0.5250596658711217,MU,1303957,112.53,2041.99,são sebastião do uatumã,13.0
silves,823.0,505.0,0.6136087484811664,MU,1304005,19.02,1948.925,silves,13.0
silves,823.0,505.0,0.6136087484811664,MU,1304005,24.0,1948.925,silves,13.0
silves,823.0,505.0,0.6136087484811664,MU,1304005,110.01,1948.925,silves,13.0
tabatinga,3221.0,1490.0,0.4625892579944117,MU,1304062,13.11,1511.59,tabatinga,35.0
tabatinga,3221.0,1490.0,0.4625892579944117,MU,1304062,13.11,1511.59,tabatinga,13.0
tabatinga,3221.0,1490.0,0.4625892579944117,MU,1304062,22.0,1511.59,tabatinga,35.0
tabatinga,3221.0,1490.0,0.4625892579944117,MU,1304062,22.0,1511.59,tabatinga,13.0
tabatinga,3221.0,1490.0,0.4625892579944117,MU,1304062,99.69,1511.59,tabatinga,35.0
tabatinga,3221.0,1490.0,0.4625892579944117,MU,1304062,99.69,1511.59,tabatinga,13.0
tapauá,1356.0,735.0,0.5420353982300885,MU,1304104,16.01,1180.605,tapauá,13.0
tapauá,1356.0,735.0,0.5420353982300885,MU,1304104,24.0,1180.605,tapauá,13.0
tapauá,1356.0,735.0,0.5420353982300885,MU,1304104,109.7,1180.605,tapauá,13.0
tefé,5002.0,2379.0,0.4756097560975609,MU,1304203,15.46,1898.82,tefé,13.0
tefé,5002.0,2379.0,0.4756097560975609,MU,1304203,23.0,1898.82,tefé,13.0
tefé,5002.0,2379.0,0.4756097560975609,MU,1304203,104.88,1898.82,tefé,13.0
tonantins,822.0,199.0,0.2420924574209245,MU,1304237,11.21,743.33,tonantins,13.0
tonantins,822.0,199.0,0.2420924574209245,MU,1304237,20.0,743.33,tonantins,13.0
tonantins,822.0,199.0,0.2420924574209245,MU,1304237,107.16,743.33,tonantins,13.0
uarini,929.0,446.0,0.480086114101184,MU,1304260,11.94,1175.755,uarini,13.0
uarini,929.0,446.0,0.480086114101184,MU,1304260,21.0,1175.755,uarini,13.0
uarini,929.0,446.0,0.480086114101184,MU,1304260,112.6,1175.755,uarini,13.0
urucará,1546.0,703.0,0.4547218628719275,MU,1304302,24.44,1659.4450000000002,urucará,13.0
urucará,1546.0,703.0,0.4547218628719275,MU,1304302,27.0,1659.4450000000002,urucará,13.0
urucará,1546.0,703.0,0.4547218628719275,MU,1304302,110.69,1659.4450000000002,urucará,13.0
urucurituba,1350.0,664.0,0.4918518518518519,MU,1304401,21.68,1631.965,urucurituba,13.0
urucurituba,1350.0,664.0,0.4918518518518519,MU,1304401,26.0,1631.965,urucurituba,13.0
urucurituba,1350.0,664.0,0.4918518518518519,MU,1304401,102.56,1631.965,urucurituba,13.0
amajari,351.0,270.0,0.7692307692307693,MU,1400027,11.29,1431.87,amajari,14.0
amajari,351.0,270.0,0.7692307692307693,MU,1400027,19.0,1431.87,amajari,14.0
amajari,351.0,270.0,0.7692307692307693,MU,1400027,110.0,1431.87,amajari,14.0
alto alegre,819.0,623.0,0.7606837606837606,MU,1400050,13.09,2132.39,alto alegre,35.0
alto alegre,819.0,623.0,0.7606837606837606,MU,1400050,13.09,2132.39,alto alegre,14.0
alto alegre,819.0,623.0,0.7606837606837606,MU,1400050,13.09,2132.39,alto alegre,43.0
alto alegre,819.0,623.0,0.7606837606837606,MU,1400050,20.0,2132.39,alto alegre,35.0
alto alegre,819.0,623.0,0.7606837606837606,MU,1400050,20.0,2132.39,alto alegre,14.0
alto alegre,819.0,623.0,0.7606837606837606,MU,1400050,20.0,2132.39,alto alegre,43.0
alto alegre,819.0,623.0,0.7606837606837606,MU,1400050,108.46,2132.39,alto alegre,35.0
alto alegre,819.0,623.0,0.7606837606837606,MU,1400050,108.46,2132.39,alto alegre,14.0
alto alegre,819.0,623.0,0.7606837606837606,MU,1400050,108.46,2132.39,alto alegre,43.0
boa vista,36062.0,24756.0,0.6864843879984471,MU,1400100,18.63,3531.5200000000004,boa vista,14.0
boa vista,36062.0,24756.0,0.6864843879984471,MU,1400100,18.63,3531.5200000000004,boa vista,25.0
boa vista,36062.0,24756.0,0.6864843879984471,MU,1400100,27.0,3531.5200000000004,boa vista,14.0
boa vista,36062.0,24756.0,0.6864843879984471,MU,1400100,27.0,3531.5200000000004,boa vista,25.0
boa vista,36062.0,24756.0,0.6864843879984471,MU,1400100,97.44,3531.5200000000004,boa vista,14.0
boa vista,36062.0,24756.0,0.6864843879984471,MU,1400100,97.44,3531.5200000000004,boa vista,25.0
bonfim,685.0,488.0,0.7124087591240876,MU,1400159,15.04,1554.03,bonfim,14.0
bonfim,685.0,488.0,0.7124087591240876,MU,1400159,15.04,1554.03,bonfim,31.0
bonfim,685.0,488.0,0.7124087591240876,MU,1400159,21.0,1554.03,bonfim,14.0
bonfim,685.0,488.0,0.7124087591240876,MU,1400159,21.0,1554.03,bonfim,31.0
bonfim,685.0,488.0,0.7124087591240876,MU,1400159,108.18,1554.03,bonfim,14.0
bonfim,685.0,488.0,0.7124087591240876,MU,1400159,108.18,1554.03,bonfim,31.0
cantá,1446.0,1120.0,0.7745504840940526,MU,1400175,21.89,1576.105,cantá,14.0
cantá,1446.0,1120.0,0.7745504840940526,MU,1400175,25.0,1576.105,cantá,14.0
cantá,1446.0,1120.0,0.7745504840940526,MU,1400175,114.17,1576.105,cantá,14.0
caracaraí,2019.0,1464.0,0.725111441307578,MU,1400209,21.25,1885.795,caracaraí,14.0
caracaraí,2019.0,1464.0,0.725111441307578,MU,1400209,26.0,1885.795,caracaraí,14.0
caracaraí,2019.0,1464.0,0.725111441307578,MU,1400209,108.96,1885.795,caracaraí,14.0
caroebe,800.0,649.0,0.81125,MU,1400233,18.3,1895.49,caroebe,14.0
caroebe,800.0,649.0,0.81125,MU,1400233,26.0,1895.49,caroebe,14.0
caroebe,800.0,649.0,0.81125,MU,1400233,114.36,1895.49,caroebe,14.0
iracema,738.0,519.0,0.7032520325203252,MU,1400282,20.26,1847.75,iracema,14.0
iracema,738.0,519.0,0.7032520325203252,MU,1400282,20.26,1847.75,iracema,23.0
iracema,738.0,519.0,0.7032520325203252,MU,1400282,25.0,1847.75,iracema,14.0
iracema,738.0,519.0,0.7032520325203252,MU,1400282,25.0,1847.75,iracema,23.0
iracema,738.0,519.0,0.7032520325203252,MU,1400282,112.94,1847.75,iracema,14.0
iracema,738.0,519.0,0.7032520325203252,MU,1400282,112.94,1847.75,iracema,23.0
mucajaí,1438.0,1077.0,0.7489568845618915,MU,1400308,22.59,1794.355,mucajaí,14.0
mucajaí,1438.0,1077.0,0.7489568845618915,MU,1400308,26.0,1794.355,mucajaí,14.0
mucajaí,1438.0,1077.0,0.7489568845618915,MU,1400308,105.93,1794.355,mucajaí,14.0
normandia,207.0,96.0,0.463768115942029,MU,1400407,8.23,1974.955,normandia,14.0
normandia,207.0,96.0,0.463768115942029,MU,1400407,17.0,1974.955,normandia,14.0
normandia,207.0,96.0,0.463768115942029,MU,1400407,106.53,1974.955,normandia,14.0
pacaraima,,,,MU,1400456,9.52,2458.2,pacaraima,14.0
pacaraima,,,,MU,1400456,21.0,2458.2,pacaraima,14.0
pacaraima,,,,MU,1400456,104.68,2458.2,pacaraima,14.0
rorainópolis,2793.0,2103.0,0.7529538131041891,MU,1400472,20.21,1409.5,rorainópolis,14.0
rorainópolis,2793.0,2103.0,0.7529538131041891,MU,1400472,27.0,1409.5,rorainópolis,14.0
rorainópolis,2793.0,2103.0,0.7529538131041891,MU,1400472,106.63,1409.5,rorainópolis,14.0
são joão da baliza,657.0,505.0,0.7686453576864536,MU,1400506,20.11,2095.515,são joão da baliza,14.0
são joão da baliza,657.0,505.0,0.7686453576864536,MU,1400506,27.0,2095.515,são joão da baliza,14.0
são joão da baliza,657.0,505.0,0.7686453576864536,MU,1400506,114.95,2095.515,são joão da baliza,14.0
são luiz,585.0,470.0,0.8034188034188035,MU,1400605,26.09,1797.24,são luiz,14.0
são luiz,585.0,470.0,0.8034188034188035,MU,1400605,29.0,1797.24,são luiz,14.0
são luiz,585.0,470.0,0.8034188034188035,MU,1400605,113.7,1797.24,são luiz,14.0
uiramutã,93.0,46.0,0.4946236559139785,MU,1400704,5.4,1100.07,uiramutã,14.0
uiramutã,93.0,46.0,0.4946236559139785,MU,1400704,15.0,1100.07,uiramutã,14.0
uiramutã,93.0,46.0,0.4946236559139785,MU,1400704,105.76,1100.07,uiramutã,14.0
abaetetuba,13724.0,7878.0,0.5740308947828622,MU,1500107,28.99,1414.68,abaetetuba,15.0
abaetetuba,13724.0,7878.0,0.5740308947828622,MU,1500107,29.0,1414.68,abaetetuba,15.0
abaetetuba,13724.0,7878.0,0.5740308947828622,MU,1500107,100.51,1414.68,abaetetuba,15.0
abel figueiredo,618.0,492.0,0.7961165048543689,MU,1500131,33.01,2045.385,abel figueiredo,15.0
abel figueiredo,618.0,492.0,0.7961165048543689,MU,1500131,30.0,2045.385,abel figueiredo,15.0
abel figueiredo,618.0,492.0,0.7961165048543689,MU,1500131,102.98,2045.385,abel figueiredo,15.0
acará,4935.0,3724.0,0.7546099290780142,MU,1500206,25.99,1104.52,acará,15.0
acará,4935.0,3724.0,0.7546099290780142,MU,1500206,27.0,1104.52,acará,15.0
